商家名,商圈,类型,评分,城市,人均价格
扎實大牌檔,工业大道,粤菜馆,8.6,广州,134
广州市荔湾区唐荔园食艺馆,中山七八路,粤菜馆,7.933333333333334,广州,118
侨美食家,沙面,粤菜馆,8.133333333333333,广州,143
利苑酒家,小北/淘金,粤菜馆,8.833333333333334,广州,253
私厨·炳胜集团,天河城/体育中心,粤菜馆,8.733333333333334,广州,523
东兴饭店·侨乡厨娘,天河北/广州东站,粤菜馆,7.466666666666666,广州,78
花城苑广府菜,珠江新城,广州菜,8.6,广州,225
甘稻粤式田园菜,中山七八路,广州菜,8.5,广州,85
荔苑·49层高城景粤菜餐厅,江南大道,广州菜,7.666666666666667,广州,92
今潮,珠江新城,潮汕菜,8.5,广州,82
顺得来,北京路商业区,粤菜馆,7.766666666666667,广州,82
孖记濑尿虾（米市路）,上下九商业区,广州菜,8.033333333333333,广州,53
创发餐厅·必比登餐厅,中山七八路,广州菜,7.3999999999999995,广州,70
六两六·食鸡专门店,珠江新城,广州菜,8.233333333333334,广州,66
星苑饭店,北京路商业区,粤菜馆,7.633333333333333,广州,63
桃姐农庄老字号,温泉镇,粤菜馆,8.333333333333334,广州,67
广州瑰丽酒店 · Lingnan House 广御轩,珠江新城,广州菜,8.633333333333335,广州,615
粤点越掂·怀旧骑楼点心研究部,天河城/体育中心,粤式茶点,7.8,广州,50
御膳汤品,花城汇/高德置地,粤菜馆,8.166666666666666,广州,172
潮馔·新派潮菜,珠江新城,潮汕菜,8.833333333333334,广州,225
愉粤轩,珠江新城,粤菜馆,8.766666666666666,广州,592
鹅公村,荔湾区,广州菜,7.533333333333334,广州,89
家有喜事大排档,江南西,广州菜,7.566666666666666,广州,48
1号大排档,北京路商业区,广州菜,7.333333333333333,广州,75
广州柏悦酒店·悦景轩,珠江新城,粤菜馆,9.066666666666666,广州,691
佬麻雀· 豆浆煮鱼,珠江新城,湘菜,8.633333333333333,广州,81
三十二锅·湖南小炒,天河城/体育中心,湘菜,8.566666666666666,广州,68
湘颂·稻田里的盛宴,珠江新城,湘菜,8.299999999999999,广州,110
以饭湘许,北京路商业区,湘菜,8.233333333333333,广州,64
路路湘连湖南乡下菜,天河城/体育中心,湘菜,8.0,广州,88
老湘村·湖南土菜,新市,湘菜,8.1,广州,55
蛙小侠,中山二三路/东山口,湘菜,8.3,广州,76
白沙驿三湘口味馆,南浦,湘菜,8.9,广州,78
蛙来哒,天河北/广州东站,湘菜,8.533333333333333,广州,83
等伴洲,工业大道,湘菜,8.633333333333333,广州,73
好呷八大碗,五羊新城,湘菜,7.066666666666666,广州,77
沅江水·湖南家宴,南村,湘菜,8.733333333333333,广州,78
俏九州·小炒黄牛肉,天河城/体育中心,湘菜,8.4,广州,74
衡地道·三菜一汤,钟村,湘菜,8.466666666666667,广州,72
有米坊·湖南常德钵子菜,琶洲,湘菜,8.5,广州,72
遇见湘·地道湖南菜,嘉禾/人和,湘菜,8.799999999999999,广州,74
57度湘,客村/赤岗,湘菜,8.4,广州,93
九子跳跳蛙,工业大道沿线,湘菜,7.3999999999999995,广州,83
渔痴鱼醉·湖南洞庭湖鲜,珠江新城,湘菜,8.133333333333333,广州,68
湖南小院,燕岭/五山,湘菜,7.366666666666667,广州,0
洞庭土鸡馆,沙河/天平架,湘菜,8.166666666666666,广州,74
湘邻呷铺·家宴肉炒肉,大石,湘菜,8.933333333333332,广州,62
遇湘记·老长沙吃货社,琶洲,湘菜,8.1,广州,37
湘约时光,石牌/龙口,湘菜,8.5,广州,62
湘舍壹号,珠江新城,湘菜,7.833333333333333,广州,156
石头咕,芳村,湘菜,7.8,广州,82
余味真湘湖南菜,太平镇/太平商业街,湘菜,7.5,广州,0
渔米仓,永泰,湘菜,8.333333333333334,广州,63
美蛙记,天河客运站,湘菜,7.633333333333333,广州,69
大碗厨新概念餐厅,客村/赤岗,湘菜,7.8,广州,65
湘溪妹·寨子菜,金州商业区,湘菜,7.433333333333333,广州,63
芙蓉鄉食尚 正宗湘菜,石井,湘菜,7.533333333333334,广州,74
勇敢的星·湘菜,琶洲,湘菜,8.466666666666667,广州,66
湘韵•吊锅子,棠下,湘菜,7.533333333333334,广州,58
老湖南大牌檔·金湘悦,钟村,湘菜,8.5,广州,78
酸太的鱼,车陂/东圃,湘菜,7.166666666666667,广州,49
水墨田塬老妈湘菜,五号停机坪,湘菜,8.1,广州,66
实在湘,永泰,湘菜,7.366666666666667,广州,64
情蛙缘·铁锅牛蛙,市桥,湘菜,8.2,广州,73
红辣椒酒楼·正宗湖南常德钵子菜,五羊新城,湘菜,7.533333333333334,广州,112
