商家名,商圈,类型,评分,城市,人均价格
蜀湘阁,狮山地区,湘菜,7.833333333333333,苏州,66
家香小厨搏击主题餐厅,李公堤,湘菜,7.199999999999999,苏州,86
湘味缘,甪直古镇,湘菜,7.300000000000001,苏州,0
岳阳楼湘菜馆,世茂广场,湘菜,7.400000000000001,苏州,75
聚湘阁·老坛剁椒鱼头,万达广场,湘菜,7.533333333333334,苏州,71
湘霸,甪直古镇,湘菜,7.2,苏州,62
湘遇乐宴,前进路,湘菜,6.766666666666667,苏州,0
行云阁,紫竹路,湘菜,7.133333333333333,苏州,74
巧手厨娘,乐和城,湘菜,7.099999999999999,苏州,71
阳光后厨,留园/来客茂生活广场,湘菜,7.733333333333333,苏州,53
湘满楼,越溪,湘菜,7.333333333333333,苏州,44
苏湘小馆,越溪,湘菜,7.2,苏州,40
厨嫂当家,凤凰城,湘菜,7.666666666666667,苏州,67
江南小院·地道湖南菜,世茂广场,湘菜,7.099999999999999,苏州,55
庄稼界湘菜,东南开发区,湘菜,7.5,苏州,64
谭氏外婆人家,唯亭,湘菜,6.933333333333334,苏州,76
湘聚缘湘菜,花桥老镇,湘菜,7.266666666666667,苏州,76
山里人家,松陵,湘菜,7.3,苏州,70
映山红乡村大院,花园路,湘菜,7.0,苏州,89
一碗湘厨,衡山路,湘菜,7.3999999999999995,苏州,63
佤家鱼头王,长寿路,湘菜,6.766666666666667,苏州,150
湘庆楼湘菜馆,蠡口家具城,湘菜,7.3,苏州,0
香湘阁饭店,沧浪新城,湘菜,7.266666666666667,苏州,52
爱湘遇精致湖南菜,新江南生活荟,湘菜,7.099999999999999,苏州,53
湘味轩,千灯,湘菜,7.366666666666667,苏州,101
曦湘记,石路地区,湘菜,7.433333333333334,苏州,53
许湘概念湘菜,木渎地区,湘菜,7.3,苏州,0
荷湘缘·湘菜,苏州中心商场,湘菜,7.033333333333334,苏州,0
湘厨亮灶,花桥,湘菜,7.333333333333333,苏州,75
天思特,枫桥地区,湘菜,7.2,苏州,47
韶山湘菜馆,黄埭镇,湘菜,7.366666666666667,苏州,0
唇此留香私房菜,青阳北路,湘菜,7.866666666666667,苏州,47
湘炉小馆,青阳北路,湘菜,7.5,苏州,65
翠花鱼头王,郭巷镇,湘菜,7.099999999999999,苏州,0
湘当有味湘菜馆,跨塘,湘菜,7.233333333333333,苏州,102
御膳房,浮桥镇,湘菜,7.366666666666667,苏州,57
侗乡湘菜馆,桐泾公园,湘菜,7.033333333333334,苏州,0
巧湘厨,万宝财富商业广场,湘菜,7.099999999999999,苏州,55
湘阁里辣,凤凰城,湘菜,7.5,苏州,0
良记小馆,友谊路,湘菜,7.400000000000001,苏州,94
